customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS00179,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),48.75,2894.1,No
CUS00180,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),46.64,2703.18,No
CUS00181,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,47.98,2340.48,No
CUS00182,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,93.82,1319.69,No
CUS00183,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.36,3626.07,Yes
CUS00184,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),23.23,589.3,No
CUS00185,Male,0,No,Yes,55,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,97.78,5404.27,No
CUS00186,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,62.24,3656.45,No
CUS00187,Female,1,No,Yes,69,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.66,6403.96,No
CUS00188,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,113.38,5244.43,No
CUS00189,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,82.22,586.37,No
CUS00190,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,86.84,5404.58,No
CUS00191,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,52.38,371.34,No
CUS00192,Male,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.77,78.53,No
CUS00193,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.27,1434.35,No
CUS00194,Male,0,No,Yes,3,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,44.46,96.28,No
CUS00195,Male,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.53,1284.44,No
CUS00196,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,27.27,1933.58,No
CUS00197,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,95.25,6467.13,No
CUS00198,Female,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.36,343.79,No
CUS00199,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),56.84,226.69,No
CUS00200,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.83,4879.99,Yes
CUS00201,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,86.33,156.09,Yes
CUS00202,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,36.67,1349.45,Yes
CUS00203,Male,1,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,86.3,8.54,No
CUS00204,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,81.41,544.41,No
CUS00205,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,83.34,1011.02,No
CUS00206,Male,0,No,No,69,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.93,3547.68,Yes
CUS00207,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),33.41,1626.91,No
CUS00208,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),57.56,384.87,No
CUS00209,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,27.7,793.63,No
CUS00210,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.68,1357.26,No
CUS00211,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,73.92,2382.29,Yes
CUS00212,Male,1,No,No,72,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),111.25,8018.71,No
CUS00213,Male,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,40.64,2079.76,No
CUS00214,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),72.18,2337.27,No
CUS00215,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.13,2488.17,No
CUS00216,Male,1,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.21,2603.07,No
CUS00217,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.08,6497.39,Yes
CUS00218,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.94,6795.42,No
CUS00219,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.57,299.12,Yes
CUS00220,Male,0,Yes,No,59,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,38.6,2271.7,Yes
CUS00221,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.44,1855.16,No
CUS00222,Male,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,100.37,1304.49,Yes
CUS00223,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.16,5447.44,Yes
CUS00224,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,98.94,6634.15,No
CUS00225,Female,1,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),27.8,675.23,No
CUS00226,Female,0,No,Yes,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,91.38,2063.23,No
CUS00227,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.78,3453.93,Yes
CUS00228,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,54.12,429.6,No
CUS00229,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,34.5,1152.01,No
CUS00230,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,42.18,958.48,No
CUS00231,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.57,2326.86,No
CUS00232,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,88.82,5764.08,No
CUS00233,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,72.99,4727.06,No
CUS00234,Female,0,Yes,No,40,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),115.25,4596.54,Yes
CUS00235,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.04,1313.01,No
CUS00236,Female,1,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.99,2548.38,Yes
CUS00237,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,92.91,3526.86,No
CUS00238,Female,1,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,42.41,903.58,No
CUS00239,Male,0,No,Yes,43,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),22.61,967.61,No
CUS00240,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,42.23,2896.47,No
CUS00241,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.94,1090.46,No
CUS00242,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,64.3,3726.52,No
CUS00243,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,22.65,564.45,No
CUS00244,Male,1,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.77,1944.11,No
CUS00245,Male,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,108.75,4245.38,No
CUS00246,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,50.49,499.22,No
CUS00247,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,77.3,607.83,No
CUS00248,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,101.25,1118.65,Yes
CUS00249,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,44.63,1127.85,Yes
CUS00250,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.31,3295.95,No
CUS00251,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,108.19,247.12,Yes
CUS00252,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),87.26,1205.18,No
CUS00253,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.61,3982.79,Yes
CUS00254,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,29.0,118.54,No
CUS00255,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,34.18,1778.4,No
CUS00256,Male,1,No,No,23,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.16,1764.69,No
CUS00257,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,37.38,392.09,No
CUS00258,Female,0,Yes,No,32,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.2,2085.89,No
CUS00259,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),105.7,5921.27,Yes
CUS00260,Male,0,No,No,51,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,113.81,5776.24,Yes
CUS00261,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.74,3757.61,No
CUS00262,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,33.41,1381.02,Yes
CUS00263,Male,0,Yes,No,43,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),110.02,4718.32,No
CUS00264,Male,0,Yes,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.24,2269.65,No
CUS00265,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,47.37,554.74,No
CUS00266,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),118.11,6491.86,Yes
CUS00267,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),108.66,223.22,Yes
CUS00268,Female,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,61.67,3014.27,No
CUS00269,Male,0,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),23.33,661.38,Yes
CUS00270,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,76.98,1129.43,No
CUS00271,Female,1,No,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.26,3500.23,Yes
CUS00272,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),18.78,495.63,Yes
CUS00273,Female,0,No,No,69,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),51.54,3544.12,No
CUS00274,Female,0,Yes,No,41,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,27.74,1150.22,No
CUS00275,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,106.59,5924.13,No
CUS00276,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.47,189.37,No
CUS00277,Male,1,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,113.76,4239.84,No
CUS00278,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,21.78,194.07,No
CUS00279,Male,0,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,21.66,365.59,No
CUS00280,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),61.85,981.85,No
CUS00281,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.73,3074.1,Yes
CUS00282,Female,0,Yes,No,65,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,23.17,1508.93,Yes
CUS00283,Female,0,No,Yes,43,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,97.8,4184.94,No
CUS00284,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.85,208.22,No
CUS00285,Female,0,No,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,24.34,1135.91,No
CUS00286,Male,0,No,No,38,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.07,2557.13,No
CUS00287,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.34,287.97,Yes
CUS00288,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),32.48,928.61,No
CUS00289,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,30.58,504.04,No
CUS00290,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,115.72,4868.15,No
CUS00291,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.92,2678.51,Yes
CUS00292,Male,1,Yes,No,52,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),39.26,2061.12,No
CUS00293,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.53,2745.84,No
CUS00294,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.77,1507.85,Yes
CUS00295,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.03,1843.23,No
CUS00296,Female,1,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,54.17,1346.35,No
CUS00297,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.06,605.44,Yes
CUS00298,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,79.11,1810.12,No
CUS00299,Male,1,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,104.12,546.31,Yes
CUS00300,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.92,5757.37,No
CUS00301,Male,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.05,3152.96,No
CUS00302,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,99.53,269.32,Yes
CUS00303,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,94.76,5362.92,No
CUS00304,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,20.31,993.92,Yes
CUS00305,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,35.43,2103.76,No
CUS00306,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),24.87,644.7,No
CUS00307,Female,1,No,Yes,39,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),46.4,1780.54,No
CUS00308,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),26.71,1477.93,No
CUS00309,Female,0,No,No,38,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.42,2675.44,Yes
CUS00310,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.52,1430.32,No
CUS00311,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),35.39,1684.83,No
CUS00312,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,117.17,2839.91,No
CUS00313,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),110.19,3629.54,No
CUS00314,Male,0,Yes,Yes,20,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,38.28,780.56,No
CUS00315,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.03,959.83,No
CUS00316,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.96,1929.87,Yes
CUS00317,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),84.19,1812.07,No
CUS00318,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,48.68,1180.15,No
CUS00319,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.28,2617.87,Yes
CUS00320,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,30.48,883.09,Yes
CUS00321,Female,1,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,96.16,3555.98,No
CUS00322,Male,0,No,No,33,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,109.39,3601.46,No
